Chr	Start	End	species	size	color
Contig0007916	1	19886	MIII	12	25252
Contig0001784	1	12826	MIII	12	25252
Contig0002090	1	16121	MIII	12	25252
Contig0004291	1	179271	MIII	12	25252
Contig0010476	1	71607	MIII	12	25252
Contig0007801	1	88247	MIII	12	25252
Contig0001023	1	117892	MIII	12	25252
Contig0002980	1	67163	MIII	12	25252
Contig0004796	1	143282	MIII	12	25252
Contig0000932	1	88854	MIII	12	25252
Contig0006455	1	82762	MIII	12	25252
Contig0000948	1	33745	MIII	12	25252
Contig0008487	1	31547	MIII	12	25252
Contig0006696	1	32960	MIII	12	25252
Contig0006513	1	58281	MIII	12	25252
Contig0009909	1	13111	MIII	12	25252
Contig0002603	1	634992	MIII	12	25252
Contig0007236	1	37333	MIII	12	25252
Contig0003397	1	102837	MIII	12	25252
Contig0009394	1	58861	MIII	12	25252
Contig0003610	1	26241	MIII	12	25252
Contig0007200	1	11696	MIII	12	25252
Contig0009068	1	54603	MIII	12	25252
Contig0010912	1	45464	MIII	12	25252
Contig0005231	1	145161	MIII	12	25252
Contig0009491	1	67619	MIII	12	25252
Contig0000155	1	3059	MIII	12	25252
Contig0003043	1	73413	MIII	12	25252
Contig0000366	1	16800	MIII	12	25252
Contig0000008	1	83504	MIII	12	25252
Contig0010681	1	100195	MIII	12	25252
Contig0006968	1	10377	MIII	12	25252
Contig0001168	1	1088	MIII	12	25252
Contig0001631	1	31457	MIII	12	25252
Contig0009314	1	227257	MIII	12	25252
Contig0005060	1	120112	MIII	12	25252
Contig0010005	1	103261	MIII	12	25252
Contig0002047	1	38023	MIII	12	25252
Contig0008678	1	17624	MIII	12	25252
Contig0008095	1	24233	MIII	12	25252
Contig0000083	1	31621	MIII	12	25252
Contig0004407	1	80246	MIII	12	25252
Contig0003620	1	30099	MIII	12	25252
Contig0007146	1	43412	MIII	12	25252
Contig0005107	1	15862	MIII	12	25252
Contig0006062	1	14892	MIII	12	25252
Contig0007719	1	9377	MIII	12	25252
Contig0003754	1	3374	MIII	12	25252
Contig0008126	1	113905	MIII	12	25252
Contig0006203	1	108686	MIII	12	25252
Contig0008963	1	24522	MIII	12	25252
Contig0005001	1	128731	MIII	12	25252
Contig0008676	1	19276	MIII	12	25252
Contig0008973	1	3113	MIII	12	25252
Contig0001735	1	537579	MIII	12	25252
Contig0008781	1	17551	MIII	12	25252
Contig0005597	1	23705	MIII	12	25252
Contig0001912	1	17674	MIII	12	25252
Contig0005205	1	50253	MIII	12	25252
Contig0006789	1	6417	MIII	12	25252
Contig0008938	1	35232	MIII	12	25252
Contig0003424	1	770381	MIII	12	25252
Contig0004290	1	24157	MIII	12	25252
Contig0003840	1	26376	MIII	12	25252
Contig0010918	1	80081	MIII	12	25252
Contig0005355	1	27328	MIII	12	25252
Contig0002442	1	81062	MIII	12	25252
Contig0002029	1	112731	MIII	12	25252
Contig0002287	1	40336	MIII	12	25252
Contig0002208	1	251423	MIII	12	25252
Contig0001676	1	12115	MIII	12	25252
Contig0004324	1	13366	MIII	12	25252
Contig0004152	1	50510	MIII	12	25252
Contig0000759	1	37135	MIII	12	25252
Contig0006572	1	578681	MIII	12	25252
Contig0004284	1	2623092	MIII	12	25252
Contig0003899	1	22113	MIII	12	25252
Contig0003283	1	105442	MIII	12	25252
Contig0007073	1	21246	MIII	12	25252
Contig0008396	1	120837	MIII	12	25252
Contig0003205	1	120773	MIII	12	25252
Contig0007550	1	28672	MIII	12	25252
Contig0001323	1	20447	MIII	12	25252
Contig0004331	1	210291	MIII	12	25252
Contig0000889	1	26062	MIII	12	25252
Contig0010528	1	17919	MIII	12	25252
Contig0004836	1	99097	MIII	12	25252
Contig0002542	1	16540	MIII	12	25252
Contig0002294	1	29683	MIII	12	25252
Contig0002705	1	8542	MIII	12	25252
Contig0006681	1	168478	MIII	12	25252
Contig0007188	1	34693	MIII	12	25252
Contig0001363	1	5681	MIII	12	25252
Contig0008429	1	98698	MIII	12	25252
Contig0010692	1	19565	MIII	12	25252
Contig0006688	1	9034	MIII	12	25252
Contig0009140	1	37673	MIII	12	25252
Contig0008689	1	28065	MIII	12	25252
Contig0009952	1	97336	MIII	12	25252
Contig0000088	1	17194	MIII	12	25252
Contig0004404	1	12389	MIII	12	25252
Contig0006620	1	150866	MIII	12	25252
Contig0007129	1	80935	MIII	12	25252
Contig0004472	1	21476	MIII	12	25252
Contig0004713	1	19642	MIII	12	25252
Contig0005948	1	38055	MIII	12	25252
Contig0000217	1	8970	MIII	12	25252
Contig0010946	1	43804	MIII	12	25252
Contig0000392	1	50046	MIII	12	25252
Contig0010757	1	28378	MIII	12	25252
Contig0010026	1	28274	MIII	12	25252
Contig0007215	1	23567	MIII	12	25252
Contig0002297	1	22889	MIII	12	25252
Contig0004584	1	19194	MIII	12	25252
Contig0008209	1	3224	MIII	12	25252
Contig0005675	1	52788	MIII	12	25252
Contig0007082	1	22537	MIII	12	25252
Contig0002197	1	68815	MIII	12	25252
Contig0001421	1	153472	MIII	12	25252
Contig0008655	1	21145	MIII	12	25252
Contig0004043	1	52784	MIII	12	25252
Contig0002011	1	23324	MIII	12	25252
Contig0010023	1	16307	MIII	12	25252
Contig0010255	1	24130	MIII	12	25252
Contig0002749	1	45224	MIII	12	25252
Contig0007835	1	22310	MIII	12	25252
Contig0008233	1	155994	MIII	12	25252
Contig0002177	1	147695	MIII	12	25252
Contig0004804	1	91945	MIII	12	25252
Contig0000820	1	51937	MIII	12	25252
Contig0010753	1	10523	MIII	12	25252
Contig0004603	1	16484	MIII	12	25252
Contig0002629	1	16804	MIII	12	25252
Contig0007474	1	55978	MIII	12	25252
Contig0004091	1	12333	MIII	12	25252
Contig0002995	1	7602	MIII	12	25252
Contig0004341	1	30962	MIII	12	25252
Contig0010654	1	16445	MIII	12	25252
Contig0004833	1	21284	MIII	12	25252
Contig0005141	1	69350	MIII	12	25252
Contig0003817	1	17123	MIII	12	25252
Contig0008779	1	1181546	MIII	12	25252
Contig0001773	1	292819	MIII	12	25252
Contig0009936	1	28888	MIII	12	25252
Contig0003376	1	187326	MIII	12	25252
Contig0003688	1	2310	MIII	12	25252
Contig0006171	1	605465	MIII	12	25252
Contig0010573	1	32404	MIII	12	25252
Contig0007292	1	15370	MIII	12	25252
Contig0007553	1	14103	MIII	12	25252
Contig0007997	1	87254	MIII	12	25252
Contig0009703	1	88177	MIII	12	25252
Contig0002578	1	31693	MIII	12	25252
Contig0009249	1	41212	MIII	12	25252
Contig0000320	1	103629	MIII	12	25252
Contig0009268	1	9436	MIII	12	25252
Contig0010787	1	215273	MIII	12	25252
Contig0002329	1	333237	MIII	12	25252
Contig0008242	1	18336	MIII	12	25252
Contig0005517	1	39041	MIII	12	25252
Contig0004998	1	17103	MIII	12	25252
Contig0002431	1	19704	MIII	12	25252
Contig0006778	1	13126	MIII	12	25252
Contig0009561	1	72917	MIII	12	25252
Contig0000668	1	44499	MIII	12	25252
Contig0004542	1	88377	MIII	12	25252
Contig0009090	1	39550	MIII	12	25252
Contig0000434	1	107869	MIII	12	25252
Contig0007225	1	53756	MIII	12	25252
Contig0005728	1	15672	MIII	12	25252
Contig0002314	1	10992	MIII	12	25252
Contig0010676	1	51232	MIII	12	25252
Contig0000153	1	47981	MIII	12	25252
Contig0007270	1	92367	MIII	12	25252
Contig0006331	1	57233	MIII	12	25252
Contig0007531	1	127667	MIII	12	25252
Contig0001497	1	5383	MIII	12	25252
Contig0010250	1	620045	MIII	12	25252
Contig0007498	1	61389	MIII	12	25252
Contig0009869	1	15706	MIII	12	25252
Contig0005212	1	31200	MIII	12	25252
Contig0004377	1	1649593	MIII	12	25252
Contig0007125	1	22489	MIII	12	25252
Contig0003586	1	21914	MIII	12	25252
Contig0004235	1	48317	MIII	12	25252
Contig0009117	1	7785	MIII	12	25252
Contig0003522	1	7206	MIII	12	25252
Contig0005276	1	17521	MIII	12	25252
Contig0006175	1	112226	MIII	12	25252
Contig0002839	1	86569	MIII	12	25252
Contig0005526	1	12770	MIII	12	25252
Contig0003359	1	37304	MIII	12	25252
Contig0001553	1	324399	MIII	12	25252
Contig0004168	1	11853	MIII	12	25252
Contig0005845	1	14535	MIII	12	25252
Contig0008591	1	25948	MIII	12	25252
Contig0008269	1	12323	MIII	12	25252
Contig0004349	1	7685	MIII	12	25252
Contig0005361	1	41529	MIII	12	25252
Contig0006860	1	41405	MIII	12	25252
Contig0000455	1	7823	MIII	12	25252
Contig0002569	1	50478	MIII	12	25252
Contig0001268	1	55695	MIII	12	25252
Contig0003082	1	138718	MIII	12	25252
Contig0007473	1	22864	MIII	12	25252
Contig0001730	1	20588	MIII	12	25252
Contig0004454	1	54704	MIII	12	25252
Contig0000288	1	656232	MIII	12	25252
Contig0004236	1	88946	MIII	12	25252
Contig0009644	1	74890	MIII	12	25252
Contig0002409	1	97586	MIII	12	25252
Contig0001120	1	10920	MIII	12	25252
Contig0009921	1	27689	MIII	12	25252
Contig0005462	1	175665	MIII	12	25252
Contig0006043	1	32818	MIII	12	25252
Contig0001266	1	26159	MIII	12	25252
Contig0010930	1	37747	MIII	12	25252
Contig0006492	1	2282	MIII	12	25252
Contig0006033	1	19351	MIII	12	25252
Contig0008521	1	28322	MIII	12	25252
Contig0003497	1	24364	MIII	12	25252
Contig0010256	1	22226	MIII	12	25252
Contig0009537	1	16162	MIII	12	25252
Contig0008390	1	13564	MIII	12	25252
Contig0010673	1	11611	MIII	12	25252
Contig0007224	1	122539	MIII	12	25252
Contig0009980	1	2918	MIII	12	25252
Contig0004304	1	51462	MIII	12	25252
Contig0009253	1	328883	MIII	12	25252
Contig0004558	1	34180	MIII	12	25252
Contig0004361	1	117827	MIII	12	25252
Contig0007484	1	77267	MIII	12	25252
Contig0000378	1	27115	MIII	12	25252
Contig0007885	1	68967	MIII	12	25252
Contig0006920	1	79764	MIII	12	25252
Contig0004629	1	10294	MIII	12	25252
Contig0010417	1	38269	MIII	12	25252
Contig0007962	1	11588	MIII	12	25252
Contig0005594	1	33893	MIII	12	25252
Contig0007238	1	36927	MIII	12	25252
Contig0001393	1	32750	MIII	12	25252
Contig0004106	1	5179	MIII	12	25252
Contig0010412	1	15231	MIII	12	25252
Contig0009023	1	4684	MIII	12	25252
Contig0002164	1	17551	MIII	12	25252
Contig0000920	1	5495	MIII	12	25252
Contig0001181	1	155716	MIII	12	25252
Contig0011091	1	29380	MIII	12	25252
Contig0004207	1	2750	MIII	12	25252
Contig0006655	1	19282	MIII	12	25252
Contig0003870	1	20213	MIII	12	25252
Contig0001754	1	83557	MIII	12	25252
Contig0004746	1	80347	MIII	12	25252
Contig0002724	1	77913	MIII	12	25252
Contig0004402	1	29778	MIII	12	25252
Contig0010171	1	7935	MIII	12	25252
Contig0005084	1	56362	MIII	12	25252
Contig0010565	1	18103	MIII	12	25252
Contig0000114	1	25147	MIII	12	25252
Contig0008320	1	17830	MIII	12	25252
Contig0008014	1	27029	MIII	12	25252
Contig0005856	1	41445	MIII	12	25252
Contig0007112	1	63767	MIII	12	25252
Contig0006418	1	33760	MIII	12	25252
Contig0007516	1	18082	MIII	12	25252
Contig0006399	1	27211	MIII	12	25252
Contig0003774	1	25690	MIII	12	25252
Contig0009656	1	33304	MIII	12	25252
Contig0008922	1	90773	MIII	12	25252
Contig0010326	1	15374	MIII	12	25252
Contig0007470	1	44433	MIII	12	25252
Contig0003941	1	8280	MIII	12	25252
Contig0008737	1	298484	MIII	12	25252
Contig0008307	1	11319	MIII	12	25252
Contig0007891	1	41617	MIII	12	25252
Contig0008220	1	19183	MIII	12	25252
Contig0005893	1	31198	MIII	12	25252
Contig0007250	1	112475	MIII	12	25252
Contig0007353	1	25639	MIII	12	25252
Contig0005782	1	361567	MIII	12	25252
Contig0000119	1	28854	MIII	12	25252
Contig0005621	1	16788	MIII	12	25252
Contig0011118	1	10280	MIII	12	25252
Contig0002318	1	88667	MIII	12	25252
Contig0004083	1	41186	MIII	12	25252
Contig0005982	1	155466	MIII	12	25252
Contig0009898	1	23003	MIII	12	25252
Contig0010751	1	78126	MIII	12	25252
Contig0002637	1	78229	MIII	12	25252
Contig0000822	1	52869	MIII	12	25252
Contig0002663	1	318642	MIII	12	25252
Contig0000445	1	834812	MIII	12	25252
Contig0002977	1	32297	MIII	12	25252
Contig0005485	1	245759	MIII	12	25252
Contig0009584	1	66155	MIII	12	25252
Contig0006903	1	112016	MIII	12	25252
Contig0007493	1	27990	MIII	12	25252
Contig0005997	1	25170	MIII	12	25252
Contig0002659	1	377077	MIII	12	25252
Contig0000645	1	22569	MIII	12	25252
Contig0001354	1	13745	MIII	12	25252
Contig0007555	1	152401	MIII	12	25252
Contig0001149	1	304517	MIII	12	25252
Contig0001888	1	30738	MIII	12	25252
Contig0011225	1	83005	MIII	12	25252
Contig0001798	1	43884	MIII	12	25252
Contig0011148	1	34712	MIII	12	25252
Contig0001901	1	22447	MIII	12	25252
Contig0011100	1	31450	MIII	12	25252
Contig0005177	1	8461	MIII	12	25252
Contig0008566	1	114173	MIII	12	25252
Contig0000469	1	25985	MIII	12	25252
Contig0004810	1	11276	MIII	12	25252
Contig0010425	1	143388	MIII	12	25252
Contig0010688	1	345995	MIII	12	25252
Contig0006147	1	14044	MIII	12	25252
Contig0005153	1	24260	MIII	12	25252
Contig0009359	1	56884	MIII	12	25252
Contig0001507	1	333949	MIII	12	25252
Contig0004869	1	135314	MIII	12	25252
Contig0010356	1	10207	MIII	12	25252
Contig0004093	1	25122	MIII	12	25252
Contig0003852	1	78314	MIII	12	25252
Contig0002394	1	100412	MIII	12	25252
Contig0003662	1	56976	MIII	12	25252
Contig0003880	1	18643	MIII	12	25252
Contig0003223	1	14767	MIII	12	25252
Contig0007586	1	24373	MIII	12	25252
Contig0003990	1	13290	MIII	12	25252
Contig0008798	1	33612	MIII	12	25252
Contig0006965	1	14199	MIII	12	25252
Contig0000576	1	25549	MIII	12	25252
Contig0001109	1	2468	MIII	12	25252
Contig0002118	1	197288	MIII	12	25252
Contig0010480	1	77197	MIII	12	25252
Contig0003165	1	26494	MIII	12	25252
Contig0004577	1	38287	MIII	12	25252
Contig0006828	1	1094276	MIII	12	25252
Contig0005832	1	29291	MIII	12	25252
Contig0005048	1	43157	MIII	12	25252
Contig0003229	1	246225	MIII	12	25252
Contig0001257	1	705535	MIII	12	25252
Contig0010638	1	9924	MIII	12	25252
Contig0004949	1	39242	MIII	12	25252
Contig0010018	1	2768	MIII	12	25252
Contig0006402	1	8678	MIII	12	25252
Contig0006978	1	190131	MIII	12	25252
Contig0008500	1	26256	MIII	12	25252
Contig0009659	1	243728	MIII	12	25252
Contig0007694	1	3548	MIII	12	25252
Contig0007752	1	2194	MIII	12	25252
Contig0006466	1	15299	MIII	12	25252
Contig0007257	1	172139	MIII	12	25252
Contig0000265	1	50714	MIII	12	25252
Contig0004999	1	32315	MIII	12	25252
Contig0007115	1	65766	MIII	12	25252
Contig0004934	1	32609	MIII	12	25252
Contig0009583	1	44548	MIII	12	25252
Contig0007288	1	13377	MIII	12	25252
Contig0006877	1	63885	MIII	12	25252
Contig0008027	1	29289	MIII	12	25252
Contig0000490	1	95259	MIII	12	25252
Contig0000805	1	150625	MIII	12	25252
Contig0007958	1	11232	MIII	12	25252
Contig0010772	1	22011	MIII	12	25252
Contig0003311	1	65319	MIII	12	25252
Contig0006327	1	13028	MIII	12	25252
Contig0010741	1	17470	MIII	12	25252
Contig0004244	1	37459	MIII	12	25252
Contig0004249	1	63574	MIII	12	25252
Contig0010801	1	125987	MIII	12	25252
Contig0004499	1	70129	MIII	12	25252
Contig0000800	1	88155	MIII	12	25252
Contig0009472	1	401825	MIII	12	25252
Contig0002623	1	18093	MIII	12	25252
Contig0005945	1	13569	MIII	12	25252
Contig0001592	1	27342	MIII	12	25252
Contig0006776	1	51329	MIII	12	25252
Contig0002739	1	28379	MIII	12	25252
Contig0004538	1	11431	MIII	12	25252
Contig0007866	1	28002	MIII	12	25252
Contig0003873	1	7975	MIII	12	25252
Contig0008477	1	7410	MIII	12	25252
Contig0004885	1	22013	MIII	12	25252
Contig0006642	1	59313	MIII	12	25252
Contig0004749	1	38820	MIII	12	25252
Contig0010285	1	31231	MIII	12	25252
Contig0008127	1	42459	MIII	12	25252
Contig0004547	1	68525	MIII	12	25252
Contig0001494	1	303988	MIII	12	25252
Contig0010500	1	124162	MIII	12	25252
Contig0002434	1	180085	MIII	12	25252
Contig0008137	1	48051	MIII	12	25252
Contig0002413	1	178457	MIII	12	25252
Contig0001987	1	17128	MIII	12	25252
Contig0003697	1	41004	MIII	12	25252
Contig0010739	1	15837	MIII	12	25252
Contig0005837	1	67800	MIII	12	25252
Contig0009658	1	132434	MIII	12	25252
Contig0004490	1	72513	MIII	12	25252
Contig0003004	1	57135	MIII	12	25252
Contig0007700	1	16810	MIII	12	25252
Contig0000558	1	56684	MIII	12	25252
Contig0004870	1	18054	MIII	12	25252
Contig0007575	1	16010	MIII	12	25252
Contig0004485	1	54688	MIII	12	25252
Contig0001150	1	7204	MIII	12	25252
Contig0002794	1	162259	MIII	12	25252
Contig0005134	1	53374	MIII	12	25252
Contig0007466	1	16333	MIII	12	25252
Contig0004638	1	9622	MIII	12	25252
Contig0010273	1	13292	MIII	12	25252
Contig0002710	1	69346	MIII	12	25252
Contig0007936	1	10757	MIII	12	25252
Contig0002766	1	73284	MIII	12	25252
Contig0000500	1	14386	MIII	12	25252
Contig0003971	1	52201	MIII	12	25252
Contig0009250	1	11802	MIII	12	25252
Contig0003859	1	20915	MIII	12	25252
Contig0005607	1	50335	MIII	12	25252
Contig0004633	1	33088	MIII	12	25252
Contig0002790	1	74745	MIII	12	25252
Contig0007840	1	166041	MIII	12	25252
Contig0000780	1	20250	MIII	12	25252
Contig0007982	1	65264	MIII	12	25252
Contig0005444	1	18386	MIII	12	25252
Contig0009636	1	22705	MIII	12	25252
Contig0000876	1	50427	MIII	12	25252
Contig0006578	1	27560	MIII	12	25252
Contig0002367	1	10208	MIII	12	25252
Contig0001004	1	18551	MIII	12	25252
Contig0009137	1	78584	MIII	12	25252
Contig0003014	1	185625	MIII	12	25252
Contig0011151	1	44962	MIII	12	25252
Contig0009456	1	56979	MIII	12	25252
Contig0001844	1	186878	MIII	12	25252
Contig0000011	1	15846	MIII	12	25252
Contig0002130	1	4918	MIII	12	25252
Contig0005094	1	16908	MIII	12	25252
Contig0004539	1	25986	MIII	12	25252
Contig0004421	1	799	MIII	12	25252
Contig0006482	1	119915	MIII	12	25252
Contig0001107	1	26540	MIII	12	25252
Contig0006031	1	7131	MIII	12	25252
Contig0006213	1	4016	MIII	12	25252
Contig0005349	1	21247	MIII	12	25252
Contig0003220	1	128913	MIII	12	25252
Contig0003764	1	26094	MIII	12	25252
Contig0000060	1	44623	MIII	12	25252
Contig0003599	1	116492	MIII	12	25252
Contig0003127	1	8748	MIII	12	25252
Contig0004964	1	64569	MIII	12	25252
Contig0006292	1	49598	MIII	12	25252
Contig0007471	1	61505	MIII	12	25252
Contig0005414	1	22895	MIII	12	25252
Contig0009074	1	45709	MIII	12	25252
Contig0005726	1	27183	MIII	12	25252
Contig0004063	1	79789	MIII	12	25252
Contig0002563	1	9820	MIII	12	25252
Contig0003125	1	10228	MIII	12	25252
Contig0005378	1	9017	MIII	12	25252
Contig0008604	1	24326	MIII	12	25252
Contig0009683	1	32105	MIII	12	25252
Contig0008825	1	37719	MIII	12	25252
Contig0002296	1	81396	MIII	12	25252
Contig0000653	1	21768	MIII	12	25252
Contig0005995	1	11175	MIII	12	25252
Contig0011001	1	8301	MIII	12	25252
Contig0005473	1	51839	MIII	12	25252
Contig0003117	1	167054	MIII	12	25252
Contig0000950	1	15176	MIII	12	25252
Contig0003534	1	30258	MIII	12	25252
Contig0002341	1	104631	MIII	12	25252
Contig0006638	1	38621	MIII	12	25252
Contig0009800	1	74696	MIII	12	25252
Contig0003658	1	517286	MIII	12	25252
Contig0000075	1	10387	MIII	12	25252
Contig0003416	1	28009	MIII	12	25252
Contig0008776	1	37656	MIII	12	25252
Contig0000602	1	62084	MIII	12	25252
Contig0010141	1	7313	MIII	12	25252
Contig0000617	1	51282	MIII	12	25252
Contig0003611	1	31899	MIII	12	25252
Contig0010344	1	8858	MIII	12	25252
Contig0006672	1	110344	MIII	12	25252
Contig0009475	1	113725	MIII	12	25252
Contig0003224	1	26656	MIII	12	25252
Contig0009732	1	39731	MIII	12	25252
Contig0011158	1	3927	MIII	12	25252
Contig0001937	1	22289	MIII	12	25252
Contig0009279	1	346463	MIII	12	25252
Contig0003647	1	17894	MIII	12	25252
Contig0005313	1	32386	MIII	12	25252
Contig0008754	1	14846	MIII	12	25252
Contig0005433	1	8277	MIII	12	25252
Contig0001898	1	121752	MIII	12	25252
Contig0000940	1	98343	MIII	12	25252
Contig0010495	1	132635	MIII	12	25252
Contig0001772	1	43220	MIII	12	25252
Contig0001881	1	55889	MIII	12	25252
Contig0004381	1	23959	MIII	12	25252
Contig0005980	1	21685	MIII	12	25252
Contig0002218	1	39853	MIII	12	25252
Contig0001115	1	109842	MIII	12	25252
Contig0009510	1	28870	MIII	12	25252
Contig0009765	1	12866	MIII	12	25252
Contig0000945	1	21908	MIII	12	25252
Contig0006259	1	1364	MIII	12	25252
Contig0002582	1	54041	MIII	12	25252
Contig0010569	1	846912	MIII	12	25252
Contig0006453	1	17733	MIII	12	25252
Contig0007099	1	83671	MIII	12	25252
Contig0008684	1	136456	MIII	12	25252
Contig0005658	1	15361	MIII	12	25252
Contig0009144	1	12696	MIII	12	25252
Contig0006707	1	37188	MIII	12	25252
Contig0008580	1	83718	MIII	12	25252
Contig0010943	1	14980	MIII	12	25252
Contig0001339	1	349770	MIII	12	25252
Contig0001929	1	73563	MIII	12	25252
Contig0011120	1	127981	MIII	12	25252
Contig0005562	1	18990	MIII	12	25252
Contig0007179	1	99899	MIII	12	25252
Contig0011129	1	42501	MIII	12	25252
Contig0005070	1	281702	MIII	12	25252
Contig0001920	1	62188	MIII	12	25252
Contig0001108	1	22008	MIII	12	25252
Contig0001370	1	71440	MIII	12	25252
Contig0002432	1	190300	MIII	12	25252
Contig0008171	1	35494	MIII	12	25252
Contig0004652	1	12944	MIII	12	25252
Contig0009405	1	8158	MIII	12	25252
Contig0004374	1	39409	MIII	12	25252
Contig0004957	1	32738	MIII	12	25252
Contig0002539	1	28653	MIII	12	25252
Contig0007104	1	26310	MIII	12	25252
Contig0010856	1	51525	MIII	12	25252
Contig0000307	1	50588	MIII	12	25252
Contig0004268	1	44027	MIII	12	25252
Contig0003888	1	16497	MIII	12	25252
Contig0001037	1	154049	MIII	12	25252
Contig0002696	1	116034	MIII	12	25252
Contig0007763	1	20619	MIII	12	25252
Contig0000058	1	31112	MIII	12	25252
Contig0003139	1	25428	MIII	12	25252
Contig0000828	1	22430	MIII	12	25252
Contig0010745	1	25444	MIII	12	25252
Contig0004209	1	66087	MIII	12	25252
Contig0000814	1	57195	MIII	12	25252
Contig0007814	1	178069	MIII	12	25252
Contig0001605	1	21132	MIII	12	25252
Contig0007819	1	229278	MIII	12	25252
Contig0002693	1	21224	MIII	12	25252
Contig0006045	1	91297	MIII	12	25252
Contig0004482	1	18318	MIII	12	25252
Contig0008595	1	152634	MIII	12	25252
Contig0008905	1	11902	MIII	12	25252
Contig0010190	1	78219	MIII	12	25252
Contig0005132	1	83990	MIII	12	25252
Contig0003503	1	27361	MIII	12	25252
Contig0002024	1	11222	MIII	12	25252
Contig0009054	1	5547	MIII	12	25252
Contig0003147	1	5558	MIII	12	25252
Contig0011171	1	44457	MIII	12	25252
Contig0011063	1	40992	MIII	12	25252
Contig0009373	1	4174	MIII	12	25252
Contig0001787	1	11299	MIII	12	25252
Contig0002655	1	35208	MIII	12	25252
Contig0010650	1	45798	MIII	12	25252
Contig0000964	1	170950	MIII	12	25252
Contig0001514	1	485786	MIII	12	25252
Contig0006152	1	382853	MIII	12	25252
Contig0010006	1	48332	MIII	12	25252
Contig0009414	1	59331	MIII	12	25252
Contig0005838	1	7549	MIII	12	25252
Contig0009796	1	29290	MIII	12	25252
Contig0008424	1	13006	MIII	12	25252
Contig0010287	1	71899	MIII	12	25252
Contig0005859	1	12290	MIII	12	25252
Contig0002834	1	89536	MIII	12	25252
Contig0005720	1	38426	MIII	12	25252
