Chr	Start	End	species	size	color
AQPM01036621	1	2782	aabys	12	25252
AQPM01036628	1	2764	aabys	12	25252
AQPM01036631	1	2761	aabys	12	25252
AQPM01036632	1	2761	aabys	12	25252
AQPM01036639	1	2756	aabys	12	25252
AQPM01036640	1	2754	aabys	12	25252
AQPM01036647	1	2750	aabys	12	25252
AQPM01036658	1	2741	aabys	12	25252
AQPM01036661	1	2738	aabys	12	25252
AQPM01036662	1	2739	aabys	12	25252
AQPM01036663	1	2736	aabys	12	25252
AQPM01036673	1	2723	aabys	12	25252
AQPM01036678	1	2720	aabys	12	25252
AQPM01036679	1	2718	aabys	12	25252
AQPM01036682	1	2713	aabys	12	25252
AQPM01036683	1	2713	aabys	12	25252
AQPM01036686	1	2710	aabys	12	25252
AQPM01036687	1	2709	aabys	12	25252
AQPM01036696	1	2706	aabys	12	25252
AQPM01036701	1	2697	aabys	12	25252
AQPM01036704	1	2695	aabys	12	25252
AQPM01036715	1	2688	aabys	12	25252
AQPM01036716	1	2685	aabys	12	25252
AQPM01036717	1	2685	aabys	12	25252
AQPM01036720	1	2682	aabys	12	25252
AQPM01036723	1	2681	aabys	12	25252
AQPM01036730	1	2677	aabys	12	25252
AQPM01036742	1	2669	aabys	12	25252
AQPM01036743	1	2667	aabys	12	25252
AQPM01036746	1	2666	aabys	12	25252
AQPM01036747	1	2660	aabys	12	25252
AQPM01036748	1	2661	aabys	12	25252
AQPM01036753	1	2659	aabys	12	25252
AQPM01036764	1	2642	aabys	12	25252
AQPM01036765	1	2638	aabys	12	25252
AQPM01036770	1	2636	aabys	12	25252
AQPM01036775	1	2625	aabys	12	25252
AQPM01036779	1	2623	aabys	12	25252
AQPM01036782	1	2617	aabys	12	25252
AQPM01036789	1	2612	aabys	12	25252
AQPM01036794	1	2610	aabys	12	25252
AQPM01036799	1	2605	aabys	12	25252
AQPM01036805	1	2598	aabys	12	25252
AQPM01036808	1	2595	aabys	12	25252
AQPM01036809	1	2593	aabys	12	25252
AQPM01036812	1	2590	aabys	12	25252
AQPM01036826	1	2585	aabys	12	25252
AQPM01036831	1	2579	aabys	12	25252
AQPM01036832	1	2579	aabys	12	25252
AQPM01036833	1	2578	aabys	12	25252
AQPM01036838	1	2574	aabys	12	25252
AQPM01036843	1	2564	aabys	12	25252
AQPM01036846	1	2563	aabys	12	25252
AQPM01036847	1	2558	aabys	12	25252
AQPM01036850	1	2555	aabys	12	25252
AQPM01036853	1	2550	aabys	12	25252
AQPM01036854	1	2549	aabys	12	25252
AQPM01036861	1	2541	aabys	12	25252
AQPM01036864	1	2540	aabys	12	25252
AQPM01036867	1	2534	aabys	12	25252
AQPM01036868	1	2535	aabys	12	25252
AQPM01036873	1	2525	aabys	12	25252
AQPM01036878	1	2520	aabys	12	25252
AQPM01036884	1	2514	aabys	12	25252
AQPM01036885	1	2509	aabys	12	25252
AQPM01036888	1	2505	aabys	12	25252
AQPM01036895	1	2502	aabys	12	25252
AQPM01036896	1	2499	aabys	12	25252
AQPM01036899	1	2498	aabys	12	25252
AQPM01036902	1	2490	aabys	12	25252
AQPM01036903	1	2491	aabys	12	25252
AQPM01036904	1	2486	aabys	12	25252
AQPM01036905	1	2486	aabys	12	25252
AQPM01036908	1	2478	aabys	12	25252
AQPM01036909	1	2477	aabys	12	25252
AQPM01036918	1	2470	aabys	12	25252
AQPM01036925	1	2463	aabys	12	25252
AQPM01036926	1	2462	aabys	12	25252
AQPM01036929	1	2459	aabys	12	25252
AQPM01036932	1	2455	aabys	12	25252
AQPM01036935	1	2452	aabys	12	25252
AQPM01036942	1	2443	aabys	12	25252
AQPM01036943	1	2440	aabys	12	25252
AQPM01036944	1	2440	aabys	12	25252
AQPM01036945	1	2436	aabys	12	25252
AQPM01036946	1	2435	aabys	12	25252
AQPM01036951	1	2427	aabys	12	25252
AQPM01036952	1	2424	aabys	12	25252
AQPM01036953	1	2425	aabys	12	25252
AQPM01036956	1	2422	aabys	12	25252
AQPM01036957	1	2418	aabys	12	25252
AQPM01036960	1	2415	aabys	12	25252
AQPM01036965	1	2407	aabys	12	25252
AQPM01036968	1	2401	aabys	12	25252
AQPM01036969	1	2400	aabys	12	25252
AQPM01036972	1	2400	aabys	12	25252
AQPM01036975	1	2399	aabys	12	25252
AQPM01036976	1	2398	aabys	12	25252
AQPM01036977	1	2398	aabys	12	25252
AQPM01036980	1	2393	aabys	12	25252
AQPM01036981	1	2393	aabys	12	25252
AQPM01036984	1	2389	aabys	12	25252
AQPM01036985	1	2388	aabys	12	25252
AQPM01036986	1	2386	aabys	12	25252
AQPM01036991	1	2382	aabys	12	25252
AQPM01036992	1	2382	aabys	12	25252
AQPM01036996	1	2379	aabys	12	25252
AQPM01037001	1	2375	aabys	12	25252
AQPM01037002	1	2369	aabys	12	25252
AQPM01037005	1	2305	aabys	12	25252
AQPM01037008	1	2367	aabys	12	25252
AQPM01037013	1	2358	aabys	12	25252
AQPM01037014	1	2357	aabys	12	25252
AQPM01037019	1	2352	aabys	12	25252
AQPM01037020	1	2351	aabys	12	25252
AQPM01037025	1	2340	aabys	12	25252
AQPM01037026	1	2338	aabys	12	25252
AQPM01037027	1	2339	aabys	12	25252
AQPM01037030	1	2331	aabys	12	25252
AQPM01037033	1	2329	aabys	12	25252
AQPM01037036	1	2326	aabys	12	25252
AQPM01037039	1	2324	aabys	12	25252
AQPM01037042	1	2318	aabys	12	25252
AQPM01037045	1	2313	aabys	12	25252
AQPM01037050	1	2309	aabys	12	25252
AQPM01037051	1	2309	aabys	12	25252
AQPM01037054	1	2303	aabys	12	25252
AQPM01037055	1	2301	aabys	12	25252
AQPM01037056	1	2297	aabys	12	25252
AQPM01037057	1	2292	aabys	12	25252
AQPM01037060	1	2289	aabys	12	25252
AQPM01037063	1	2284	aabys	12	25252
AQPM01037064	1	2283	aabys	12	25252
AQPM01037065	1	2281	aabys	12	25252
AQPM01037070	1	2277	aabys	12	25252
AQPM01037075	1	2276	aabys	12	25252
AQPM01037078	1	2273	aabys	12	25252
AQPM01037079	1	2272	aabys	12	25252
AQPM01037080	1	2270	aabys	12	25252
AQPM01037085	1	2266	aabys	12	25252
AQPM01037086	1	2266	aabys	12	25252
AQPM01037087	1	2264	aabys	12	25252
AQPM01037088	1	2264	aabys	12	25252
AQPM01037089	1	2263	aabys	12	25252
AQPM01037090	1	2258	aabys	12	25252
AQPM01037091	1	2258	aabys	12	25252
AQPM01037092	1	2257	aabys	12	25252
AQPM01037093	1	2257	aabys	12	25252
AQPM01037100	1	2246	aabys	12	25252
AQPM01037101	1	2244	aabys	12	25252
AQPM01037102	1	2240	aabys	12	25252
AQPM01037103	1	2237	aabys	12	25252
AQPM01037104	1	2236	aabys	12	25252
AQPM01037105	1	2234	aabys	12	25252
AQPM01037106	1	2230	aabys	12	25252
AQPM01037107	1	2229	aabys	12	25252
AQPM01037108	1	2230	aabys	12	25252
AQPM01037109	1	2228	aabys	12	25252
AQPM01037112	1	2221	aabys	12	25252
AQPM01037113	1	2220	aabys	12	25252
AQPM01037116	1	2214	aabys	12	25252
AQPM01037119	1	2211	aabys	12	25252
AQPM01037122	1	2211	aabys	12	25252
AQPM01037123	1	2211	aabys	12	25252
AQPM01037128	1	2204	aabys	12	25252
AQPM01037133	1	2198	aabys	12	25252
AQPM01037134	1	2198	aabys	12	25252
AQPM01037135	1	2198	aabys	12	25252
AQPM01037136	1	2197	aabys	12	25252
AQPM01037137	1	2192	aabys	12	25252
AQPM01037138	1	2188	aabys	12	25252
AQPM01037139	1	2186	aabys	12	25252
AQPM01037144	1	2183	aabys	12	25252
AQPM01037145	1	2181	aabys	12	25252
AQPM01037148	1	2181	aabys	12	25252
AQPM01037151	1	2176	aabys	12	25252
AQPM01037152	1	2176	aabys	12	25252
AQPM01037153	1	2108	aabys	12	25252
AQPM01037154	1	2176	aabys	12	25252
AQPM01037155	1	2176	aabys	12	25252
AQPM01037156	1	2172	aabys	12	25252
AQPM01037159	1	2170	aabys	12	25252
AQPM01037162	1	2167	aabys	12	25252
AQPM01037163	1	2167	aabys	12	25252
AQPM01037168	1	2161	aabys	12	25252
AQPM01037171	1	2154	aabys	12	25252
AQPM01037172	1	2151	aabys	12	25252
AQPM01037173	1	2148	aabys	12	25252
AQPM01037176	1	2142	aabys	12	25252
AQPM01037179	1	2141	aabys	12	25252
AQPM01037180	1	2139	aabys	12	25252
AQPM01037181	1	2137	aabys	12	25252
AQPM01037188	1	2129	aabys	12	25252
AQPM01037191	1	2126	aabys	12	25252
AQPM01037194	1	2123	aabys	12	25252
AQPM01037195	1	2116	aabys	12	25252
AQPM01037198	1	2110	aabys	12	25252
AQPM01037199	1	2110	aabys	12	25252
AQPM01037200	1	2107	aabys	12	25252
AQPM01037201	1	2106	aabys	12	25252
AQPM01037202	1	2106	aabys	12	25252
AQPM01037203	1	2105	aabys	12	25252
AQPM01037204	1	2104	aabys	12	25252
AQPM01037205	1	2103	aabys	12	25252
AQPM01037208	1	2102	aabys	12	25252
AQPM01037209	1	2102	aabys	12	25252
AQPM01037210	1	2102	aabys	12	25252
AQPM01037211	1	2101	aabys	12	25252
AQPM01037212	1	2100	aabys	12	25252
AQPM01037213	1	2100	aabys	12	25252
AQPM01037214	1	2096	aabys	12	25252
AQPM01037215	1	2097	aabys	12	25252
AQPM01037216	1	2094	aabys	12	25252
AQPM01037217	1	2094	aabys	12	25252
AQPM01037218	1	2093	aabys	12	25252
AQPM01037219	1	2093	aabys	12	25252
AQPM01037220	1	2092	aabys	12	25252
AQPM01037221	1	2088	aabys	12	25252
AQPM01037224	1	2073	aabys	12	25252
AQPM01037225	1	2072	aabys	12	25252
AQPM01037226	1	2066	aabys	12	25252
AQPM01037227	1	2066	aabys	12	25252
AQPM01037228	1	2065	aabys	12	25252
AQPM01037229	1	2065	aabys	12	25252
AQPM01037230	1	2064	aabys	12	25252
AQPM01037231	1	2063	aabys	12	25252
AQPM01037234	1	2051	aabys	12	25252
AQPM01037235	1	2051	aabys	12	25252
AQPM01037238	1	2050	aabys	12	25252
AQPM01037239	1	2045	aabys	12	25252
AQPM01037240	1	2043	aabys	12	25252
AQPM01037243	1	2040	aabys	12	25252
AQPM01037244	1	2038	aabys	12	25252
AQPM01037245	1	2036	aabys	12	25252
AQPM01037248	1	2034	aabys	12	25252
AQPM01037249	1	2033	aabys	12	25252
AQPM01037250	1	2030	aabys	12	25252
AQPM01037253	1	2018	aabys	12	25252
AQPM01037254	1	2018	aabys	12	25252
AQPM01037257	1	2014	aabys	12	25252
AQPM01037258	1	2014	aabys	12	25252
AQPM01037259	1	2013	aabys	12	25252
AQPM01037260	1	2013	aabys	12	25252
AQPM01037265	1	1897	aabys	12	25252
AQPM01037266	1	2009	aabys	12	25252
AQPM01037267	1	2009	aabys	12	25252
AQPM01037268	1	2009	aabys	12	25252
AQPM01037271	1	2008	aabys	12	25252
AQPM01037272	1	2007	aabys	12	25252
AQPM01037273	1	2007	aabys	12	25252
AQPM01037274	1	2006	aabys	12	25252
AQPM01037275	1	2003	aabys	12	25252
AQPM01037276	1	2003	aabys	12	25252
AQPM01037277	1	2002	aabys	12	25252
AQPM01037278	1	2001	aabys	12	25252
AQPM01037279	1	1999	aabys	12	25252
AQPM01037280	1	1999	aabys	12	25252
AQPM01037283	1	1999	aabys	12	25252
AQPM01037284	1	1997	aabys	12	25252
AQPM01037285	1	1997	aabys	12	25252
AQPM01037288	1	1852	aabys	12	25252
AQPM01037289	1	1988	aabys	12	25252
AQPM01037290	1	1982	aabys	12	25252
AQPM01037291	1	1979	aabys	12	25252
AQPM01037294	1	1973	aabys	12	25252
AQPM01037295	1	1972	aabys	12	25252
AQPM01037296	1	1963	aabys	12	25252
AQPM01037297	1	1963	aabys	12	25252
AQPM01037298	1	1963	aabys	12	25252
AQPM01037299	1	1963	aabys	12	25252
AQPM01037302	1	1949	aabys	12	25252
AQPM01037303	1	1946	aabys	12	25252
AQPM01037304	1	1946	aabys	12	25252
AQPM01037307	1	1944	aabys	12	25252
AQPM01037308	1	1943	aabys	12	25252
AQPM01037309	1	1942	aabys	12	25252
AQPM01037310	1	1942	aabys	12	25252
AQPM01037311	1	1942	aabys	12	25252
AQPM01037312	1	1939	aabys	12	25252
AQPM01037313	1	1938	aabys	12	25252
AQPM01037314	1	1937	aabys	12	25252
AQPM01037315	1	1937	aabys	12	25252
AQPM01037316	1	1936	aabys	12	25252
AQPM01037319	1	1932	aabys	12	25252
AQPM01037320	1	1932	aabys	12	25252
AQPM01037321	1	1930	aabys	12	25252
AQPM01037322	1	1923	aabys	12	25252
AQPM01037323	1	1922	aabys	12	25252
AQPM01037324	1	1912	aabys	12	25252
AQPM01037325	1	1910	aabys	12	25252
AQPM01037326	1	1908	aabys	12	25252
AQPM01037327	1	1907	aabys	12	25252
AQPM01037328	1	1902	aabys	12	25252
AQPM01037329	1	1900	aabys	12	25252
AQPM01037330	1	1900	aabys	12	25252
AQPM01037331	1	1898	aabys	12	25252
AQPM01037332	1	1898	aabys	12	25252
AQPM01037333	1	1895	aabys	12	25252
AQPM01037334	1	1895	aabys	12	25252
AQPM01037335	1	1895	aabys	12	25252
AQPM01037336	1	1894	aabys	12	25252
AQPM01037339	1	1887	aabys	12	25252
AQPM01037342	1	1886	aabys	12	25252
AQPM01037343	1	1882	aabys	12	25252
AQPM01037346	1	1882	aabys	12	25252
AQPM01037349	1	1877	aabys	12	25252
AQPM01037350	1	1874	aabys	12	25252
AQPM01037351	1	1869	aabys	12	25252
AQPM01037352	1	1868	aabys	12	25252
AQPM01037353	1	1868	aabys	12	25252
AQPM01037358	1	1859	aabys	12	25252
AQPM01037359	1	1858	aabys	12	25252
AQPM01037360	1	1858	aabys	12	25252
AQPM01037361	1	1858	aabys	12	25252
AQPM01037364	1	1852	aabys	12	25252
AQPM01037365	1	1848	aabys	12	25252
AQPM01037366	1	1843	aabys	12	25252
AQPM01037367	1	1842	aabys	12	25252
AQPM01037368	1	1837	aabys	12	25252
AQPM01037369	1	1835	aabys	12	25252
AQPM01037374	1	1829	aabys	12	25252
AQPM01037375	1	1823	aabys	12	25252
AQPM01037378	1	1820	aabys	12	25252
AQPM01037379	1	1819	aabys	12	25252
AQPM01037380	1	1818	aabys	12	25252
AQPM01037381	1	1817	aabys	12	25252
AQPM01037384	1	1808	aabys	12	25252
AQPM01037387	1	1807	aabys	12	25252
AQPM01037388	1	1806	aabys	12	25252
AQPM01037389	1	1803	aabys	12	25252
AQPM01037390	1	1797	aabys	12	25252
AQPM01037395	1	1788	aabys	12	25252
AQPM01037398	1	1784	aabys	12	25252
AQPM01037399	1	1783	aabys	12	25252
AQPM01037400	1	1782	aabys	12	25252
AQPM01037401	1	1781	aabys	12	25252
AQPM01037402	1	1781	aabys	12	25252
AQPM01037403	1	1778	aabys	12	25252
AQPM01037404	1	1776	aabys	12	25252
AQPM01037407	1	1770	aabys	12	25252
AQPM01037408	1	1769	aabys	12	25252
AQPM01037409	1	1767	aabys	12	25252
AQPM01037410	1	1765	aabys	12	25252
AQPM01037413	1	1760	aabys	12	25252
AQPM01037414	1	1759	aabys	12	25252
AQPM01037415	1	1758	aabys	12	25252
AQPM01037416	1	1751	aabys	12	25252
AQPM01037417	1	1749	aabys	12	25252
AQPM01037418	1	1748	aabys	12	25252
AQPM01037419	1	1748	aabys	12	25252
AQPM01037420	1	1744	aabys	12	25252
AQPM01037421	1	1738	aabys	12	25252
AQPM01037422	1	1737	aabys	12	25252
AQPM01037423	1	1732	aabys	12	25252
AQPM01037424	1	1731	aabys	12	25252
AQPM01037425	1	1730	aabys	12	25252
AQPM01037426	1	1729	aabys	12	25252
AQPM01037427	1	1726	aabys	12	25252
AQPM01037428	1	1726	aabys	12	25252
AQPM01037429	1	1723	aabys	12	25252
AQPM01037430	1	1722	aabys	12	25252
AQPM01037431	1	1721	aabys	12	25252
AQPM01037432	1	1720	aabys	12	25252
AQPM01037435	1	1719	aabys	12	25252
AQPM01037436	1	1718	aabys	12	25252
AQPM01037437	1	1717	aabys	12	25252
AQPM01037438	1	1716	aabys	12	25252
AQPM01037439	1	1714	aabys	12	25252
AQPM01037440	1	1710	aabys	12	25252
AQPM01037441	1	1705	aabys	12	25252
AQPM01037444	1	1703	aabys	12	25252
AQPM01037445	1	1700	aabys	12	25252
AQPM01037446	1	1698	aabys	12	25252
AQPM01037447	1	1696	aabys	12	25252
AQPM01037448	1	1696	aabys	12	25252
AQPM01037449	1	1696	aabys	12	25252
AQPM01037450	1	1696	aabys	12	25252
AQPM01037451	1	1694	aabys	12	25252
AQPM01037452	1	1692	aabys	12	25252
AQPM01037453	1	1692	aabys	12	25252
AQPM01037454	1	1683	aabys	12	25252
AQPM01037455	1	1683	aabys	12	25252
AQPM01037456	1	1683	aabys	12	25252
AQPM01037457	1	1682	aabys	12	25252
AQPM01037458	1	1680	aabys	12	25252
AQPM01037459	1	1679	aabys	12	25252
AQPM01037460	1	1679	aabys	12	25252
AQPM01037461	1	1677	aabys	12	25252
AQPM01037462	1	1675	aabys	12	25252
AQPM01037463	1	1675	aabys	12	25252
AQPM01037466	1	1664	aabys	12	25252
AQPM01037467	1	1663	aabys	12	25252
AQPM01037468	1	1662	aabys	12	25252
AQPM01037469	1	1659	aabys	12	25252
AQPM01037470	1	1655	aabys	12	25252
AQPM01037471	1	1653	aabys	12	25252
AQPM01037472	1	1653	aabys	12	25252
AQPM01037473	1	1652	aabys	12	25252
AQPM01037476	1	1648	aabys	12	25252
AQPM01037477	1	1646	aabys	12	25252
AQPM01037478	1	1644	aabys	12	25252
AQPM01037479	1	1642	aabys	12	25252
AQPM01037480	1	1641	aabys	12	25252
AQPM01037481	1	1641	aabys	12	25252
AQPM01037482	1	1640	aabys	12	25252
AQPM01037483	1	1640	aabys	12	25252
AQPM01037484	1	1639	aabys	12	25252
AQPM01037485	1	1639	aabys	12	25252
AQPM01037486	1	1639	aabys	12	25252
AQPM01037487	1	1637	aabys	12	25252
AQPM01037488	1	1633	aabys	12	25252
AQPM01037489	1	1633	aabys	12	25252
AQPM01037492	1	1631	aabys	12	25252
AQPM01037493	1	1631	aabys	12	25252
AQPM01037494	1	1627	aabys	12	25252
AQPM01037497	1	1626	aabys	12	25252
AQPM01037498	1	1617	aabys	12	25252
AQPM01037499	1	1614	aabys	12	25252
AQPM01037500	1	1614	aabys	12	25252
AQPM01037501	1	1610	aabys	12	25252
AQPM01037504	1	1608	aabys	12	25252
AQPM01037505	1	1607	aabys	12	25252
AQPM01037506	1	1606	aabys	12	25252
AQPM01037507	1	1604	aabys	12	25252
AQPM01037508	1	1604	aabys	12	25252
AQPM01037511	1	1604	aabys	12	25252
AQPM01037512	1	1602	aabys	12	25252
AQPM01037515	1	1598	aabys	12	25252
AQPM01037516	1	1597	aabys	12	25252
AQPM01037517	1	1594	aabys	12	25252
AQPM01037518	1	1589	aabys	12	25252
AQPM01037519	1	1589	aabys	12	25252
AQPM01037520	1	1588	aabys	12	25252
AQPM01037521	1	1580	aabys	12	25252
AQPM01037522	1	1580	aabys	12	25252
AQPM01037523	1	1579	aabys	12	25252
AQPM01037524	1	1578	aabys	12	25252
AQPM01037525	1	1578	aabys	12	25252
AQPM01037528	1	1572	aabys	12	25252
AQPM01037531	1	1570	aabys	12	25252
AQPM01037532	1	1568	aabys	12	25252
AQPM01037533	1	1568	aabys	12	25252
AQPM01037534	1	1567	aabys	12	25252
AQPM01037535	1	1567	aabys	12	25252
AQPM01037536	1	1566	aabys	12	25252
AQPM01037537	1	1565	aabys	12	25252
AQPM01037538	1	1565	aabys	12	25252
AQPM01037539	1	1564	aabys	12	25252
AQPM01037540	1	1564	aabys	12	25252
AQPM01037541	1	1564	aabys	12	25252
AQPM01037542	1	1563	aabys	12	25252
AQPM01037543	1	1562	aabys	12	25252
AQPM01037544	1	1562	aabys	12	25252
AQPM01037545	1	1562	aabys	12	25252
AQPM01037546	1	1559	aabys	12	25252
AQPM01037547	1	1559	aabys	12	25252
AQPM01037548	1	1558	aabys	12	25252
AQPM01037549	1	1557	aabys	12	25252
AQPM01037550	1	1556	aabys	12	25252
AQPM01037551	1	1555	aabys	12	25252
AQPM01037552	1	1555	aabys	12	25252
AQPM01037555	1	1554	aabys	12	25252
AQPM01037556	1	1554	aabys	12	25252
AQPM01037557	1	1553	aabys	12	25252
AQPM01037558	1	1553	aabys	12	25252
AQPM01037559	1	1551	aabys	12	25252
AQPM01037560	1	1550	aabys	12	25252
AQPM01037561	1	1548	aabys	12	25252
AQPM01037562	1	1547	aabys	12	25252
AQPM01037563	1	1546	aabys	12	25252
AQPM01037564	1	1546	aabys	12	25252
AQPM01037565	1	1544	aabys	12	25252
AQPM01037566	1	1543	aabys	12	25252
AQPM01037567	1	1542	aabys	12	25252
AQPM01037568	1	1542	aabys	12	25252
AQPM01037569	1	1540	aabys	12	25252
AQPM01037570	1	1539	aabys	12	25252
AQPM01037571	1	1538	aabys	12	25252
AQPM01037572	1	1535	aabys	12	25252
AQPM01037573	1	1533	aabys	12	25252
AQPM01037574	1	1531	aabys	12	25252
AQPM01037575	1	1531	aabys	12	25252
AQPM01037576	1	1530	aabys	12	25252
AQPM01037577	1	1530	aabys	12	25252
AQPM01037578	1	1530	aabys	12	25252
AQPM01037579	1	1528	aabys	12	25252
AQPM01037580	1	1528	aabys	12	25252
AQPM01037581	1	1527	aabys	12	25252
AQPM01037582	1	1526	aabys	12	25252
AQPM01037583	1	1525	aabys	12	25252
AQPM01037584	1	1523	aabys	12	25252
AQPM01037585	1	1523	aabys	12	25252
AQPM01037586	1	1522	aabys	12	25252
AQPM01037587	1	1522	aabys	12	25252
AQPM01037588	1	1516	aabys	12	25252
AQPM01037589	1	1516	aabys	12	25252
AQPM01037590	1	1516	aabys	12	25252
AQPM01037591	1	1514	aabys	12	25252
AQPM01037592	1	1513	aabys	12	25252
AQPM01037593	1	1510	aabys	12	25252
AQPM01037594	1	1508	aabys	12	25252
AQPM01037595	1	1508	aabys	12	25252
AQPM01037596	1	1507	aabys	12	25252
AQPM01037597	1	1502	aabys	12	25252
AQPM01037598	1	1499	aabys	12	25252
AQPM01037599	1	1498	aabys	12	25252
AQPM01037600	1	1497	aabys	12	25252
AQPM01037601	1	1496	aabys	12	25252
AQPM01037602	1	1496	aabys	12	25252
AQPM01037603	1	1495	aabys	12	25252
AQPM01037604	1	1495	aabys	12	25252
AQPM01037605	1	1488	aabys	12	25252
AQPM01037606	1	1487	aabys	12	25252
AQPM01037607	1	1486	aabys	12	25252
AQPM01037608	1	1486	aabys	12	25252
AQPM01037609	1	1483	aabys	12	25252
AQPM01037610	1	1482	aabys	12	25252
AQPM01037611	1	1479	aabys	12	25252
AQPM01037612	1	1479	aabys	12	25252
AQPM01037613	1	1479	aabys	12	25252
AQPM01037614	1	1479	aabys	12	25252
AQPM01037615	1	1478	aabys	12	25252
AQPM01037618	1	1474	aabys	12	25252
AQPM01037619	1	1472	aabys	12	25252
AQPM01037620	1	1471	aabys	12	25252
AQPM01037623	1	1469	aabys	12	25252
AQPM01037624	1	1468	aabys	12	25252
AQPM01037625	1	1468	aabys	12	25252
AQPM01037626	1	1467	aabys	12	25252
AQPM01037627	1	1464	aabys	12	25252
AQPM01037628	1	1456	aabys	12	25252
AQPM01037629	1	1453	aabys	12	25252
AQPM01037630	1	1451	aabys	12	25252
AQPM01037631	1	1451	aabys	12	25252
AQPM01037632	1	1448	aabys	12	25252
AQPM01037633	1	1445	aabys	12	25252
AQPM01037634	1	1443	aabys	12	25252
AQPM01037635	1	1443	aabys	12	25252
AQPM01037636	1	1440	aabys	12	25252
AQPM01037637	1	1439	aabys	12	25252
AQPM01037638	1	1437	aabys	12	25252
AQPM01037639	1	1437	aabys	12	25252
AQPM01037640	1	1435	aabys	12	25252
AQPM01037643	1	1434	aabys	12	25252
AQPM01037644	1	1434	aabys	12	25252
AQPM01037645	1	1433	aabys	12	25252
AQPM01037646	1	1432	aabys	12	25252
AQPM01037647	1	1428	aabys	12	25252
AQPM01037648	1	1428	aabys	12	25252
AQPM01037649	1	1426	aabys	12	25252
AQPM01037650	1	1426	aabys	12	25252
AQPM01037651	1	1420	aabys	12	25252
AQPM01037652	1	1419	aabys	12	25252
AQPM01037653	1	1419	aabys	12	25252
AQPM01037654	1	1418	aabys	12	25252
AQPM01037655	1	1417	aabys	12	25252
AQPM01037656	1	1415	aabys	12	25252
AQPM01037657	1	1413	aabys	12	25252
AQPM01037658	1	1413	aabys	12	25252
AQPM01037659	1	1410	aabys	12	25252
AQPM01037660	1	1409	aabys	12	25252
AQPM01037661	1	1409	aabys	12	25252
AQPM01037662	1	1408	aabys	12	25252
AQPM01037663	1	1405	aabys	12	25252
AQPM01037664	1	1404	aabys	12	25252
AQPM01037665	1	1401	aabys	12	25252
AQPM01037666	1	1401	aabys	12	25252
AQPM01037667	1	1401	aabys	12	25252
AQPM01037668	1	1399	aabys	12	25252
AQPM01037669	1	1399	aabys	12	25252
AQPM01037670	1	1398	aabys	12	25252
AQPM01037671	1	1398	aabys	12	25252
AQPM01037672	1	1398	aabys	12	25252
AQPM01037673	1	1397	aabys	12	25252
AQPM01037674	1	1397	aabys	12	25252
AQPM01037675	1	1396	aabys	12	25252
AQPM01037676	1	1396	aabys	12	25252
AQPM01037677	1	1394	aabys	12	25252
AQPM01037678	1	1394	aabys	12	25252
AQPM01037679	1	1393	aabys	12	25252
AQPM01037680	1	1389	aabys	12	25252
AQPM01037681	1	1388	aabys	12	25252
AQPM01037682	1	1388	aabys	12	25252
AQPM01037683	1	1388	aabys	12	25252
AQPM01037684	1	1386	aabys	12	25252
AQPM01037685	1	1385	aabys	12	25252
AQPM01037686	1	1382	aabys	12	25252
AQPM01037687	1	1382	aabys	12	25252
AQPM01037688	1	1381	aabys	12	25252
AQPM01037689	1	1381	aabys	12	25252
AQPM01037690	1	1381	aabys	12	25252
AQPM01037691	1	1380	aabys	12	25252
AQPM01037692	1	1379	aabys	12	25252
AQPM01037695	1	1377	aabys	12	25252
AQPM01037696	1	1377	aabys	12	25252
AQPM01037697	1	1375	aabys	12	25252
AQPM01037698	1	1375	aabys	12	25252
AQPM01037699	1	1374	aabys	12	25252
AQPM01037700	1	1374	aabys	12	25252
AQPM01037701	1	1374	aabys	12	25252
AQPM01037702	1	1373	aabys	12	25252
AQPM01037703	1	1371	aabys	12	25252
AQPM01037704	1	1370	aabys	12	25252
AQPM01037705	1	1369	aabys	12	25252
AQPM01037706	1	1367	aabys	12	25252
AQPM01037707	1	1367	aabys	12	25252
AQPM01037708	1	1363	aabys	12	25252
AQPM01037709	1	1361	aabys	12	25252
AQPM01037710	1	1357	aabys	12	25252
AQPM01037711	1	1357	aabys	12	25252
AQPM01037712	1	1356	aabys	12	25252
AQPM01037713	1	1356	aabys	12	25252
AQPM01037714	1	1353	aabys	12	25252
AQPM01037715	1	1350	aabys	12	25252
AQPM01037716	1	1350	aabys	12	25252
AQPM01037717	1	1349	aabys	12	25252
AQPM01037718	1	1347	aabys	12	25252
AQPM01037719	1	1347	aabys	12	25252
AQPM01037720	1	1347	aabys	12	25252
AQPM01037721	1	1346	aabys	12	25252
AQPM01037724	1	1345	aabys	12	25252
AQPM01037725	1	1344	aabys	12	25252
AQPM01037726	1	1342	aabys	12	25252
AQPM01037727	1	1342	aabys	12	25252
AQPM01037728	1	1341	aabys	12	25252
AQPM01037729	1	1341	aabys	12	25252
AQPM01037730	1	1340	aabys	12	25252
AQPM01037731	1	1338	aabys	12	25252
AQPM01037732	1	1338	aabys	12	25252
AQPM01037733	1	1335	aabys	12	25252
AQPM01037734	1	1335	aabys	12	25252
AQPM01037735	1	1333	aabys	12	25252
AQPM01037736	1	1330	aabys	12	25252
AQPM01037737	1	1329	aabys	12	25252
AQPM01037738	1	1329	aabys	12	25252
